Depth,Velocity,Power
-0.0118277169636707,2.4,205.687855695179
-0.0561901331562394,2.5,178.63876080296
-0.937935615237521,0.5,2.33648827330632
-7.82220538126727,0.6,3.40738265816055
-9.25563564988875,0.7,4.38602725635626
-9.52283115133112,0.8,5.21242592127618
-9.62668469095144,0.9,4.77649035829002
-0.806186053394935,0.5,2.51428134553614
-5.9059534808934,0.6,4.1089205506318
-8.20492613922948,0.7,7.26715433695788
-8.86365980103169,0.8,9.11504379008385
-9.11821686488082,0.9,9.49399723838905
-9.23909567049415,1,11.992367124706
-0.503821726818593,0.5,2.66617289827957
-4.56347069565576,0.6,4.44163965637938
-6.86199579933377,0.7,7.06562388636488
-7.88247064334833,0.8,11.9636113341196
-8.33708767879702,0.9,13.6817386101691
-8.57702351742398,1,18.9679260007502
-0.215776476902591,0.5,2.8541756719883
-3.68369912443339,0.6,1.79964746438605
-5.72741007971289,0.7,4.42598220166133
-6.83853053442626,0.8,10.8929516398822
-7.44532386645844,0.9,17.2755286066133
-7.77278808169402,1,20.9819370372954
-0.0462841227171724,0.5,1.97444152435941
-3.02407490678226,0.6,3.46151519807227
-4.88792311688492,0.7,3.58633949284565
-5.96403501948305,0.8,10.6848869533818
-6.60971930089255,0.9,15.9885368440121
-6.99409853612477,1,26.4684891401113
-7.2474949900382,1.1,33.5060887091167
-7.40303799384849,1.2,43.5617922597602
-2.39599227839959,0.6,3.69213252160453
-4.09225788011716,0.7,3.7641983011292
-5.10908626467238,0.8,4.96354216252292
-5.75708253318898,0.9,12.2969161039263
-6.16675394851322,1,23.4640303020583
-6.43485585450305,1.1,30.7333208145316
-6.62330661412841,1.2,47.7365115516042
-1.83332778793091,0.6,4.96808542550567
-3.39064115759658,0.7,5.58026027800687
-4.3478759019406,0.8,5.82872782101454
-4.97251882510459,0.9,11.1724269960496
-5.38740167142805,1,18.8424784534038
-5.64346481372303,1.1,22.7802625980841
-1.40208430435552,0.6,5.81152637657714
-2.83581808646882,0.7,7.29876019209555
-3.73030242617684,0.8,8.9531280307916
-4.32657580146624,0.9,10.0125976613209
-4.73402083543063,1,13.2734354663558
-4.98476587983825,1.1,22.6084904022874
-5.24091029128638,1.2,28.8760599222434
-5.41636024951115,1.3,54.6274489147673
-5.54365672942104,1.4,67.3592254043905
-5.64223162693129,1.8,104.492463969608
-0.983291115872661,0.6,3.56521841280826
-2.28633263726957,0.7,8.86830157846334
-3.1215002760597,0.8,11.6730591072792
-3.69322830271307,0.9,13.6451436813438
-4.08637649906432,1,10.406967942801
-4.33563554459899,1.1,16.7658881390192
-4.60286795302143,1.2,28.4543243356894
-4.75902722769116,1.3,44.0881783691341
-4.87876259190701,1.4,49.7927991533284
-4.97784723217106,1.5,61.801334263605
-4.92923007054095,1.8,89.6709420484891
-0.536407089704408,0.6,5.97121032513002
-1.7608971515015,0.7,9.81048358662181
-2.53924226955246,0.8,14.0709426991787
-3.09238566680344,0.9,12.7450345256063
-3.47125218351033,1,13.0199955629325
-3.7090730459032,1.1,17.0040526484404
-3.9827354443603,1.2,18.4221890376192
-4.1312779572244,1.3,38.9638455813759
